item_id,is_correct,dataset,h0_total_persistence,h0_max_persistence,h0_n_bars,h0_persistence_entropy,h1_total_persistence,h1_max_persistence,h1_n_bars
gsm8k_0045,1,gsm8k_qwen7b,3.6236157417297363,0.8478078842163086,5.0,1.6005464577828354,0.0,0.0,0.0
gsm8k_0046,1,gsm8k_qwen7b,8.394136905670166,1.0838067531585693,10.0,2.2674961885855627,0.00566864013671875,0.00566864013671875,1.0
gsm8k_0047,1,gsm8k_qwen7b,5.029218554496765,0.7599067687988281,8.0,2.0719103900086706,0.036704301834106445,0.036704301834106445,1.0
gsm8k_0048,1,gsm8k_qwen7b,50.68135669827461,1.1633758544921875,67.0,4.176749986399106,1.558460772037506,0.1592065691947937,36.0
gsm8k_0049,1,gsm8k_qwen7b,27.43432965874672,1.203790545463562,37.0,3.5701137040263546,0.5762045383453369,0.1097528338432312,17.0
gsm8k_0050,0,gsm8k_qwen7b,2.75373637676239,0.9348554611206055,3.0,1.0984804815888687,0.0,0.0,0.0
gsm8k_0051,0,gsm8k_qwen7b,5.1325196623802185,0.9656100273132324,6.0,1.7857034378169832,0.0804145336151123,0.0804145336151123,1.0
gsm8k_0052,1,gsm8k_qwen7b,4.948949217796326,1.091225504875183,6.0,1.7747086192879693,0.06547355651855469,0.06547355651855469,1.0
gsm8k_0053,1,gsm8k_qwen7b,1.2669494450092316,0.8118639588356018,2.0,0.6529552556743357,0.0,0.0,0.0
gsm8k_0054,1,gsm8k_qwen7b,4.70551997423172,0.9097281098365784,6.0,1.7876032288233261,0.032588183879852295,0.01956498622894287,2.0
gsm8k_0055,1,gsm8k_qwen7b,3.545404016971588,0.9840521216392517,4.0,1.3824200236898314,0.014134883880615234,0.014134883880615234,1.0
gsm8k_0056,1,gsm8k_qwen7b,12.914837419986725,1.2476810216903687,14.0,2.616169197621244,0.12690883874893188,0.05067110061645508,4.0
gsm8k_0057,1,gsm8k_qwen7b,9.756867706775665,1.0802737474441528,12.0,2.467614445061245,0.029413700103759766,0.029413700103759766,1.0
gsm8k_0058,0,gsm8k_qwen7b,4.127203702926636,1.0257911682128906,5.0,1.5879864153289363,0.020733952522277832,0.011531352996826172,2.0
gsm8k_0059,1,gsm8k_qwen7b,2.7711737155914307,0.6643783450126648,5.0,1.5924557201567344,0.0,0.0,0.0
gsm8k_0060,1,gsm8k_qwen7b,4.922459244728088,0.8569698333740234,7.0,1.9350522208082914,0.053330063819885254,0.053330063819885254,1.0
gsm8k_0061,0,gsm8k_qwen7b,5.177728831768036,1.0486923456192017,6.0,1.7821552210467149,0.0981144905090332,0.06837666034698486,2.0
gsm8k_0062,0,gsm8k_qwen7b,73.40171355700645,1.1718988418579102,127.0,4.761982243850675,1.5275454223155975,0.12019437551498413,48.0
gsm8k_0063,0,gsm8k_qwen7b,4.283932745456696,0.922096312046051,5.0,1.6084653641245945,0.0004494190216064453,0.00024199485778808594,2.0
gsm8k_0064,1,gsm8k_qwen7b,3.409359037876129,0.7823394536972046,5.0,1.605616446388644,0.0,0.0,0.0
gsm8k_0065,1,gsm8k_qwen7b,1.8098282217979431,1.0471779108047485,2.0,0.6807378813760265,0.0,0.0,0.0
gsm8k_0066,1,gsm8k_qwen7b,8.831110417842865,0.9526973366737366,12.0,2.46877862829496,0.02788633108139038,0.0201377272605896,2.0
gsm8k_0067,1,gsm8k_qwen7b,3.266748547554016,0.7654463052749634,5.0,1.5989333138907291,0.04580897092819214,0.04580897092819214,1.0
gsm8k_0068,1,gsm8k_qwen7b,26.800474852323532,1.245941400527954,33.0,3.462650823329066,0.6545239090919495,0.12584024667739868,14.0
gsm8k_0069,0,gsm8k_qwen7b,9.193075299263,1.0346641540527344,11.0,2.3806574325100014,0.021673202514648438,0.021673202514648438,1.0
gsm8k_0070,0,gsm8k_qwen7b,6.088473081588745,0.857450008392334,8.0,2.074452831335045,0.07967561483383179,0.05915427207946777,2.0
gsm8k_0071,1,gsm8k_qwen7b,2.692404270172119,0.8052744269371033,4.0,1.3752219876876333,0.0,0.0,0.0
gsm8k_0072,1,gsm8k_qwen7b,4.326006889343262,1.208961844444275,5.0,1.5906238868334581,0.01649099588394165,0.01649099588394165,1.0
gsm8k_0073,0,gsm8k_qwen7b,5.375332474708557,1.0004510879516602,6.0,1.7885185825044145,0.02230966091156006,0.02230966091156006,1.0
gsm8k_0074,1,gsm8k_qwen7b,7.205527365207672,1.0760873556137085,9.0,2.1877148034601186,0.10796475410461426,0.09158831834793091,2.0
gsm8k_0075,0,gsm8k_qwen7b,67.03126230835915,1.2226115465164185,89.0,4.451584442999074,1.8403229713439941,0.0920557975769043,52.0
gsm8k_0076,1,gsm8k_qwen7b,33.04688522219658,1.2229379415512085,48.0,3.830221696546309,0.5094340443611145,0.1932142972946167,13.0
gsm8k_0077,1,gsm8k_qwen7b,6.4783212542533875,0.9220903515815735,9.0,2.1878676922720515,0.06107825040817261,0.04631447792053223,2.0
gsm8k_0078,1,gsm8k_qwen7b,76.54026246070862,1.1386463642120361,120.0,4.729047380492705,2.2049304842948914,0.1254299283027649,55.0
gsm8k_0079,0,gsm8k_qwen7b,1.723512887954712,0.9411256909370422,2.0,0.6888998007194691,0.0,0.0,0.0
gsm8k_0080,1,gsm8k_qwen7b,2.6922797560691833,0.795006275177002,4.0,1.3748108188013504,0.0,0.0,0.0
gsm8k_0081,1,gsm8k_qwen7b,5.9415464997291565,0.8465666174888611,9.0,2.183804766688193,0.00031441450119018555,0.00031441450119018555,1.0
gsm8k_0082,1,gsm8k_qwen7b,3.430000126361847,0.7346654534339905,5.0,1.6040262651792134,0.015516400337219238,0.015516400337219238,1.0
gsm8k_0083,1,gsm8k_qwen7b,4.033063232898712,0.8039577007293701,6.0,1.7846207925759845,0.07131081819534302,0.07131081819534302,1.0
gsm8k_0084,1,gsm8k_qwen7b,56.73989304459985,1.1311171054840088,81.0,4.310891926735334,1.0394933819770813,0.08462929725646973,37.0
gsm8k_0085,1,gsm8k_qwen7b,3.719042956829071,1.0027391910552979,4.0,1.381995990268924,0.0,0.0,0.0
gsm8k_0086,1,gsm8k_qwen7b,3.128483772277832,0.9465848803520203,4.0,1.3737101697590102,0.0,0.0,0.0
gsm8k_0087,0,gsm8k_qwen7b,7.173461616039276,0.8852617740631104,10.0,2.282973756734722,0.042737603187561035,0.042737603187561035,1.0
gsm8k_0088,0,gsm8k_qwen7b,7.56256502866745,1.147234559059143,9.0,2.1629953169088125,0.0,0.0,0.0
gsm8k_0089,0,gsm8k_qwen7b,5.548829734325409,0.9201372861862183,7.0,1.9411076840780337,0.050589144229888916,0.03635144233703613,2.0
gsm8k_0090,1,gsm8k_qwen7b,6.19726037979126,1.0040339231491089,8.0,2.060463513409103,0.1338270902633667,0.1338270902633667,1.0
gsm8k_0091,1,gsm8k_qwen7b,1.8616853952407837,0.6453996896743774,3.0,1.097912937179895,0.0,0.0,0.0
gsm8k_0092,1,gsm8k_qwen7b,7.668533563613892,1.0808650255203247,9.0,2.1888486740191393,0.06627511978149414,0.04062485694885254,2.0
gsm8k_0093,0,gsm8k_qwen7b,59.51254280153331,1.1240817308425903,82.0,4.3602875975115225,1.419353187084198,0.19057273864746094,34.0
gsm8k_0094,1,gsm8k_qwen7b,3.510185182094574,0.8775312900543213,5.0,1.5987736258540937,0.0,0.0,0.0
gsm8k_0095,1,gsm8k_qwen7b,1.967210054397583,0.7479754090309143,3.0,1.0835574319316408,0.0,0.0,0.0
gsm8k_0096,1,gsm8k_qwen7b,1.4981605112552643,0.5323586463928223,3.0,1.096377111074382,0.0,0.0,0.0
gsm8k_0097,1,gsm8k_qwen7b,34.75757065298192,1.1330578327178955,50.0,3.8149170431052193,0.5215379595756531,0.09628713130950928,17.0
gsm8k_0098,1,gsm8k_qwen7b,6.9483630657196045,0.9474812150001526,9.0,2.18711929888413,0.04863619804382324,0.03811049461364746,2.0
gsm8k_0099,1,gsm8k_qwen7b,3.5223331451416016,0.7626951336860657,5.0,1.6066371935482664,0.0,0.0,0.0
gsm8k_0100,1,gsm8k_qwen7b,6.772271275520325,0.9944097399711609,9.0,2.1694611096750163,0.021704912185668945,0.021704912185668945,1.0
gsm8k_0101,1,gsm8k_qwen7b,2.7282521724700928,0.7522395253181458,4.0,1.3808317300684338,0.0,0.0,0.0
gsm8k_0102,0,gsm8k_qwen7b,4.433736622333527,0.9386053681373596,6.0,1.780210273758585,0.05288511514663696,0.05288511514663696,1.0
gsm8k_0103,1,gsm8k_qwen7b,79.31009359657764,1.167736530303955,109.0,4.656758823888084,1.7827837467193604,0.1243930459022522,50.0
gsm8k_0104,1,gsm8k_qwen7b,4.532258093357086,0.940281093120575,6.0,1.7827125032143933,0.0,0.0,0.0
gsm8k_0105,1,gsm8k_qwen7b,2.4745553135871887,0.7876971960067749,4.0,1.3743862616323241,0.0,0.0,0.0
gsm8k_0106,1,gsm8k_qwen7b,29.786209613084793,1.1918678283691406,37.0,3.5829966563266358,0.59224534034729,0.1089673638343811,14.0
gsm8k_0107,1,gsm8k_qwen7b,4.387080430984497,0.8724115490913391,7.0,1.915944593064641,0.0,0.0,0.0
gsm8k_0108,1,gsm8k_qwen7b,5.562251627445221,1.1411956548690796,7.0,1.9280962361731329,0.0,0.0,0.0
gsm8k_0109,0,gsm8k_qwen7b,1.588699460029602,0.8601498007774353,2.0,0.6897124160427395,0.0,0.0,0.0
gsm8k_0110,1,gsm8k_qwen7b,49.204095393419266,1.1822810173034668,69.0,4.193167277563459,1.3697633147239685,0.14443844556808472,33.0
gsm8k_0111,1,gsm8k_qwen7b,48.99668204784393,1.1802012920379639,66.0,4.159009506656806,1.3148172497749329,0.11703634262084961,36.0
gsm8k_0112,1,gsm8k_qwen7b,2.895992159843445,0.8932228088378906,4.0,1.3768112266079644,0.0,0.0,0.0
gsm8k_0113,1,gsm8k_qwen7b,1.5561386942863464,0.8716052770614624,2.0,0.6859038016766448,0.0,0.0,0.0
gsm8k_0114,1,gsm8k_qwen7b,45.877028077840805,1.202751874923706,61.0,4.06784343848842,1.4701236486434937,0.14462095499038696,33.0
gsm8k_0115,0,gsm8k_qwen7b,6.269808769226074,0.9926047921180725,8.0,2.0564797342316714,0.027224421501159668,0.027224421501159668,1.0
gsm8k_0116,1,gsm8k_qwen7b,156.48844885538716,1.0702540874481201,251.0,5.4406990146236245,6.277111053466797,0.1773991584777832,164.0
gsm8k_0117,1,gsm8k_qwen7b,4.02393102645874,0.9955112934112549,5.0,1.596764963654654,0.0,0.0,0.0
gsm8k_0118,1,gsm8k_qwen7b,5.307704567909241,0.869566798210144,7.0,1.9412012938276701,0.026799559593200684,0.026799559593200684,1.0
gsm8k_0119,0,gsm8k_qwen7b,5.287522554397583,0.9660797119140625,8.0,2.053924341937938,7.098913192749023e-05,7.098913192749023e-05,1.0
gsm8k_0120,1,gsm8k_qwen7b,3.221217602491379,0.7348743677139282,5.0,1.5968885566956574,0.0492214560508728,0.0492214560508728,1.0
gsm8k_0121,1,gsm8k_qwen7b,3.400272786617279,0.7335414290428162,5.0,1.6063545453057069,0.005179107189178467,0.005179107189178467,1.0
gsm8k_0122,0,gsm8k_qwen7b,2.957480311393738,0.8428277969360352,5.0,1.5816239892668758,0.0,0.0,0.0
gsm8k_0123,1,gsm8k_qwen7b,80.57925020400103,1.1690022945404053,108.0,4.634664380412998,1.8766235709190369,0.11090058088302612,61.0
gsm8k_0124,1,gsm8k_qwen7b,3.843974530696869,0.8589073419570923,5.0,1.606641875119208,0.05735969543457031,0.055912554264068604,2.0
gsm8k_0125,1,gsm8k_qwen7b,9.917294085025787,1.1350475549697876,12.0,2.464728719861742,0.04500627517700195,0.018320679664611816,3.0
gsm8k_0126,1,gsm8k_qwen7b,2.0749074816703796,0.8342163562774658,3.0,1.0879743631706318,0.0,0.0,0.0
gsm8k_0127,1,gsm8k_qwen7b,1.2235029339790344,0.6590970158576965,2.0,0.6901493115420938,0.0,0.0,0.0
gsm8k_0128,1,gsm8k_qwen7b,8.482643902301788,1.0617209672927856,11.0,2.3797904229689597,0.04590851068496704,0.03268808126449585,3.0
gsm8k_0129,1,gsm8k_qwen7b,40.33541262149811,1.1952509880065918,56.0,3.9859756383810554,0.7815707325935364,0.12848550081253052,18.0
gsm8k_0130,1,gsm8k_qwen7b,3.2672998905181885,0.8536657094955444,5.0,1.5876158700898866,0.0023736953735351562,0.0022478103637695312,2.0
gsm8k_0131,0,gsm8k_qwen7b,1.5491088032722473,0.9181650280952454,2.0,0.6758587662416804,0.0,0.0,0.0
gsm8k_0132,1,gsm8k_qwen7b,4.804593622684479,0.9667895436286926,6.0,1.7775923350066587,0.03421908617019653,0.03421908617019653,1.0
gsm8k_0133,1,gsm8k_qwen7b,4.224241763353348,0.825191080570221,7.0,1.9227790296598937,0.0,0.0,0.0
gsm8k_0134,1,gsm8k_qwen7b,3.072159767150879,0.8433977961540222,4.0,1.3844880761789624,0.015194594860076904,0.01025080680847168,2.0
gsm8k_0135,1,gsm8k_qwen7b,2.607070505619049,0.724226176738739,4.0,1.384262778040732,0.0,0.0,0.0
gsm8k_0136,1,gsm8k_qwen7b,2.1414600610733032,0.8027110695838928,3.0,1.0938998408918166,0.04239308834075928,0.04239308834075928,1.0
gsm8k_0137,0,gsm8k_qwen7b,9.291514992713928,0.9703694581985474,11.0,2.392840208032785,0.13007891178131104,0.12532460689544678,2.0
gsm8k_0138,1,gsm8k_qwen7b,5.734333857893944,1.0233076810836792,9.0,2.1212644558137472,0.17491060495376587,0.0816272497177124,3.0
gsm8k_0139,1,gsm8k_qwen7b,4.235707521438599,1.2373383045196533,6.0,1.7420548975380232,0.0,0.0,0.0
gsm8k_0140,0,gsm8k_qwen7b,5.898978888988495,1.0912801027297974,7.0,1.9312075671505422,0.17848455905914307,0.09114646911621094,3.0
gsm8k_0141,1,gsm8k_qwen7b,38.85057455301285,1.1666855812072754,53.0,3.929521752779646,0.7510911822319031,0.11967754364013672,20.0
gsm8k_0142,1,gsm8k_qwen7b,1.6342573165893555,0.8661543130874634,2.0,0.6913462507856976,0.0,0.0,0.0
gsm8k_0143,0,gsm8k_qwen7b,3.9882514476776123,1.055555820465088,5.0,1.5861380763727908,0.0,0.0,0.0
gsm8k_0144,1,gsm8k_qwen7b,5.926493704319,1.0294232368469238,7.0,1.9294270790043775,0.02083301544189453,0.02083301544189453,1.0
gsm8k_0145,0,gsm8k_qwen7b,3.071346789598465,0.8818804621696472,5.0,1.5786484186832828,0.0,0.0,0.0
gsm8k_0146,1,gsm8k_qwen7b,2.5755111277103424,0.7762726545333862,4.0,1.3657479244261599,0.0,0.0,0.0
gsm8k_0147,0,gsm8k_qwen7b,100.98608148146626,1.1414378881454468,214.0,5.166559498698247,4.679903000593185,0.1584542989730835,108.0
gsm8k_0148,1,gsm8k_qwen7b,2.462130129337311,0.8939199447631836,3.0,1.0945991638302384,0.0,0.0,0.0
gsm8k_0149,1,gsm8k_qwen7b,1.6485708355903625,0.8833142518997192,2.0,0.6905808358830499,0.0,0.0,0.0
gsm8k_0150,1,gsm8k_qwen7b,66.32157018325206,1.1454678773880005,93.0,4.463847554644489,2.580654203891754,0.20955568552017212,59.0
gsm8k_0151,1,gsm8k_qwen7b,5.300782322883606,0.9531286954879761,7.0,1.9339509300918847,0.027037858963012695,0.027037858963012695,1.0
gsm8k_0152,0,gsm8k_qwen7b,4.377822041511536,0.8807933926582336,6.0,1.782941496786429,0.09576743841171265,0.06630134582519531,2.0
gsm8k_0153,1,gsm8k_qwen7b,95.1562153907748,1.0888944864273071,138.0,4.871102899867726,4.670302450656891,0.26677405834198,87.0
gsm8k_0154,0,gsm8k_qwen7b,6.078543961048126,0.8606368899345398,9.0,2.1670538405427076,0.04464101791381836,0.031475186347961426,2.0
gsm8k_0155,1,gsm8k_qwen7b,41.250043031996896,1.2433912754058838,56.0,3.9549782010086925,0.6623236536979675,0.1411038041114807,24.0
gsm8k_0156,1,gsm8k_qwen7b,4.985250532627106,0.7210463881492615,8.0,2.068738943512355,0.04889261722564697,0.04889261722564697,1.0
gsm8k_0157,1,gsm8k_qwen7b,68.40466708936648,1.1412479877471924,118.0,4.671773534142615,2.4836734533309937,0.15431445837020874,50.0
gsm8k_0158,0,gsm8k_qwen7b,4.112207472324371,0.971447229385376,5.0,1.599341091037619,0.05453306436538696,0.05453306436538696,1.0
gsm8k_0159,0,gsm8k_qwen7b,4.451304733753204,1.0999842882156372,6.0,1.748639496383355,0.0,0.0,0.0
gsm8k_0160,0,gsm8k_qwen7b,1.5630354285240173,0.8739319443702698,2.0,0.6861393000720474,0.0,0.0,0.0
gsm8k_0161,1,gsm8k_qwen7b,6.847940027713776,0.9275138974189758,10.0,2.291378799657425,0.5922988653182983,0.1637677550315857,5.0
gsm8k_0162,0,gsm8k_qwen7b,4.854556143283844,1.1064592599868774,5.0,1.6047678018375042,0.0,0.0,0.0
gsm8k_0163,0,gsm8k_qwen7b,5.384343534708023,0.9508767127990723,7.0,1.927741503850044,0.0,0.0,0.0
gsm8k_0164,1,gsm8k_qwen7b,3.2535332441329956,0.953624963760376,4.0,1.3773494996237123,0.0,0.0,0.0
gsm8k_0165,0,gsm8k_qwen7b,4.6053526401519775,1.0779789686203003,5.0,1.5999944769129684,0.024453163146972656,0.024453163146972656,1.0
gsm8k_0166,1,gsm8k_qwen7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0167,1,gsm8k_qwen7b,9.968932837247849,1.210841417312622,12.0,2.4401288573474593,0.03198850154876709,0.0191957950592041,3.0
gsm8k_0168,0,gsm8k_qwen7b,3.284540593624115,1.0482540130615234,4.0,1.372940440748743,0.0,0.0,0.0
gsm8k_0169,1,gsm8k_qwen7b,3.0207481384277344,0.9646140336990356,4.0,1.3734055917653458,0.0,0.0,0.0
gsm8k_0170,0,gsm8k_qwen7b,6.381100594997406,0.9420629739761353,8.0,2.074013138238288,0.054992735385894775,0.054992735385894775,1.0
gsm8k_0171,1,gsm8k_qwen7b,6.140875935554504,0.9158318042755127,8.0,2.07473549336234,0.15261799097061157,0.09015309810638428,2.0
gsm8k_0172,1,gsm8k_qwen7b,3.4101205468177795,0.8130295872688293,5.0,1.5997871581799292,0.0,0.0,0.0
gsm8k_0173,0,gsm8k_qwen7b,3.940861940383911,0.922857403755188,5.0,1.593905119335981,0.0,0.0,0.0
gsm8k_0174,0,gsm8k_qwen7b,4.091133654117584,0.9645527005195618,5.0,1.6009258263004107,0.01717740297317505,0.01717740297317505,1.0
gsm8k_0175,1,gsm8k_qwen7b,4.399509251117706,0.8461849689483643,6.0,1.7841318322742317,0.011359453201293945,0.011359453201293945,1.0
gsm8k_0176,1,gsm8k_qwen7b,4.319116652011871,1.0113531351089478,5.0,1.601290055323887,0.02017974853515625,0.02017974853515625,1.0
gsm8k_0177,0,gsm8k_qwen7b,12.758570492267609,0.9809055328369141,15.0,2.6976546219209787,0.0968484878540039,0.04701197147369385,3.0
gsm8k_0178,1,gsm8k_qwen7b,2.1609578132629395,0.746758222579956,3.0,1.098275021399897,0.0,0.0,0.0
gsm8k_0179,1,gsm8k_qwen7b,1.367106854915619,0.7381852269172668,2.0,0.6899499100487936,0.0,0.0,0.0
gsm8k_0180,1,gsm8k_qwen7b,3.831335484981537,0.7848814129829407,5.0,1.6092895557030218,0.0,0.0,0.0
gsm8k_0181,1,gsm8k_qwen7b,6.506898999214172,1.0655239820480347,8.0,2.0655223004511196,0.0,0.0,0.0
gsm8k_0182,1,gsm8k_qwen7b,61.424713443855055,1.1528642177581787,102.0,4.484516404490624,1.4302346110343933,0.13722819089889526,38.0
gsm8k_0183,1,gsm8k_qwen7b,50.952082470059395,1.2349638938903809,73.0,4.24364334710442,1.4564565420150757,0.1097952127456665,36.0
gsm8k_0184,0,gsm8k_qwen7b,7.188146650791168,1.0256747007369995,9.0,2.185607661212231,0.02243494987487793,0.02243494987487793,1.0
gsm8k_0185,1,gsm8k_qwen7b,1.1300470232963562,0.570141077041626,2.0,0.6931061630090818,0.0,0.0,0.0
gsm8k_0186,0,gsm8k_qwen7b,8.161194801330566,0.8266836404800415,12.0,2.4760918735778317,0.3205605149269104,0.1475009322166443,5.0
gsm8k_0187,0,gsm8k_qwen7b,7.809192389249802,1.0065200328826904,10.0,2.282925220675353,0.018231689929962158,0.018231689929962158,1.0
gsm8k_0188,1,gsm8k_qwen7b,9.876750409603119,1.1030232906341553,11.0,2.3897571371983304,0.08832061290740967,0.04657459259033203,3.0
gsm8k_0189,0,gsm8k_qwen7b,3.9484696984291077,0.9581780433654785,5.0,1.6017492759678404,0.0,0.0,0.0
gsm8k_0190,1,gsm8k_qwen7b,2.075042575597763,0.554886519908905,4.0,1.384667125976463,0.0,0.0,0.0
gsm8k_0191,1,gsm8k_qwen7b,42.05875423550606,1.1797404289245605,58.0,4.002336931817885,0.8597096502780914,0.10701465606689453,24.0
gsm8k_0192,1,gsm8k_qwen7b,4.4110071659088135,0.8647640347480774,6.0,1.7701480381434358,0.0,0.0,0.0
gsm8k_0193,1,gsm8k_qwen7b,3.6003881692886353,0.8490508794784546,5.0,1.6045044991166073,0.00964963436126709,0.00964963436126709,1.0
gsm8k_0194,1,gsm8k_qwen7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gsm8k_0195,0,gsm8k_qwen7b,4.428243279457092,0.9342470765113831,6.0,1.7709035212422162,0.0,0.0,0.0
