item_id,is_correct,dataset,h0_total_persistence,h0_max_persistence,h0_n_bars,h0_persistence_entropy,h1_total_persistence,h1_max_persistence,h1_n_bars
gsm8k_0092,1,gsm8k_llama8b,3.5056294202804565,1.118499517440796,4.0,1.374105902724968,0.0,0.0,0.0
gsm8k_0093,0,gsm8k_llama8b,5.737634122371674,0.819675624370575,9.0,2.1820609760358094,0.09976530075073242,0.06040877103805542,2.0
gsm8k_0094,0,gsm8k_llama8b,1.5413019061088562,0.8162221908569336,2.0,0.6913977786348346,0.0,0.0,0.0
gsm8k_0095,1,gsm8k_llama8b,4.235826075077057,0.8182505369186401,6.0,1.7801604939288165,0.08380138874053955,0.08380138874053955,1.0
gsm8k_0096,1,gsm8k_llama8b,2.487196922302246,0.9398837685585022,3.0,1.0941883432560167,0.0,0.0,0.0
gsm8k_0097,1,gsm8k_llama8b,3.118049919605255,0.725184977054596,5.0,1.601613054504614,0.010083317756652832,0.010083317756652832,1.0
gsm8k_0098,0,gsm8k_llama8b,4.369370639324188,0.8842371702194214,6.0,1.7735725013836234,0.0,0.0,0.0
gsm8k_0099,1,gsm8k_llama8b,2.3341917991638184,0.8072671294212341,3.0,1.0979661050135712,0.0,0.0,0.0
gsm8k_0100,0,gsm8k_llama8b,3.515240788459778,1.000573992729187,5.0,1.5877786357580248,0.07697910070419312,0.07697910070419312,1.0
gsm8k_0101,0,gsm8k_llama8b,4.419640421867371,0.9050354957580566,6.0,1.7731329673563379,0.04222184419631958,0.029582679271697998,2.0
gsm8k_0102,0,gsm8k_llama8b,2.421067535877228,0.9069114327430725,3.0,1.0947213575405461,0.0,0.0,0.0
gsm8k_0103,0,gsm8k_llama8b,5.4179505705833435,1.2200512886047363,6.0,1.7683976500249075,0.04478895664215088,0.042957425117492676,2.0
gsm8k_0104,1,gsm8k_llama8b,4.011775553226471,0.9803114533424377,5.0,1.5949399593276943,0.0,0.0,0.0
gsm8k_0105,1,gsm8k_llama8b,1.0424551665782928,0.5866342186927795,2.0,0.6852530491396247,0.0,0.0,0.0
gsm8k_0106,0,gsm8k_llama8b,5.931045472621918,1.0897979736328125,8.0,2.0300529252729227,0.0,0.0,0.0
gsm8k_0107,1,gsm8k_llama8b,12.112898021936417,1.1501001119613647,16.0,2.7200700103249145,0.09179812669754028,0.04199862480163574,3.0
gsm8k_0108,1,gsm8k_llama8b,10.851116299629211,1.13790762424469,14.0,2.60561368286253,0.09171319007873535,0.028962552547454834,4.0
gsm8k_0109,1,gsm8k_llama8b,3.7297243475914,1.0276250839233398,4.0,1.3843212951302226,0.0,0.0,0.0
gsm8k_0110,0,gsm8k_llama8b,5.33668577671051,0.7955455780029297,7.0,1.9448410488619081,0.06315332651138306,0.06315332651138306,1.0
gsm8k_0111,0,gsm8k_llama8b,4.625113606452942,0.885120689868927,6.0,1.7848188718270217,0.0,0.0,0.0
gsm8k_0112,0,gsm8k_llama8b,1.6867645382881165,0.6247414946556091,3.0,1.0955255771786518,0.0,0.0,0.0
gsm8k_0113,1,gsm8k_llama8b,3.0856691002845764,0.9003810882568359,4.0,1.3785683857878965,0.0,0.0,0.0
gsm8k_0114,0,gsm8k_llama8b,3.6241859793663025,0.7825081944465637,6.0,1.7618778706801088,0.0,0.0,0.0
gsm8k_0115,0,gsm8k_llama8b,9.880016461014748,0.922396719455719,15.0,2.6364772657888498,0.364675372838974,0.1633007526397705,5.0
gsm8k_0116,1,gsm8k_llama8b,5.820435047149658,0.8664425015449524,8.0,2.0728108774022607,0.07860058546066284,0.04725182056427002,3.0
gsm8k_0117,1,gsm8k_llama8b,3.378509759902954,1.0117788314819336,4.0,1.379380006979957,0.062168240547180176,0.062168240547180176,1.0
gsm8k_0118,1,gsm8k_llama8b,2.436928302049637,0.7359299063682556,4.0,1.371743671013738,0.0,0.0,0.0
gsm8k_0119,0,gsm8k_llama8b,3.8319717049598694,0.9285110831260681,6.0,1.7713477549735752,0.0,0.0,0.0
gsm8k_0120,1,gsm8k_llama8b,4.338204383850098,1.2746834754943848,5.0,1.5824181840723246,0.0,0.0,0.0
gsm8k_0121,0,gsm8k_llama8b,4.960521221160889,0.8328855037689209,7.0,1.938955663467633,0.0797993540763855,0.0797993540763855,1.0
gsm8k_0122,0,gsm8k_llama8b,4.510278970003128,0.8282232880592346,7.0,1.9293712072005644,0.0,0.0,0.0
gsm8k_0123,0,gsm8k_llama8b,2.6847073435783386,0.7200708389282227,4.0,1.3840915756793128,0.08428686857223511,0.08428686857223511,1.0
gsm8k_0124,1,gsm8k_llama8b,18.270821124315262,1.164892554283142,24.0,3.131536931617158,0.5142300128936768,0.11890000104904175,9.0
gsm8k_0125,0,gsm8k_llama8b,7.169839024543762,1.094283103942871,9.0,2.178444334668948,0.02848869562149048,0.02848869562149048,1.0
gsm8k_0126,0,gsm8k_llama8b,2.545630156993866,1.1253292560577393,3.0,1.0712128551246334,0.0,0.0,0.0
gsm8k_0127,1,gsm8k_llama8b,2.4111187160015106,0.8519084453582764,4.0,1.3538790709797222,0.0,0.0,0.0
gsm8k_0128,0,gsm8k_llama8b,7.292513370513916,1.0869054794311523,9.0,2.173263527038723,0.0,0.0,0.0
gsm8k_0129,0,gsm8k_llama8b,2.1156768202781677,0.7985109686851501,3.0,1.0911540288959678,0.0,0.0,0.0
gsm8k_0130,1,gsm8k_llama8b,3.1594072580337524,1.1481821537017822,4.0,1.3352970533403932,0.0,0.0,0.0
gsm8k_0131,0,gsm8k_llama8b,2.151625871658325,0.8774527907371521,3.0,1.0851736854244742,0.0,0.0,0.0
gsm8k_0132,0,gsm8k_llama8b,5.722615122795105,0.8578518033027649,8.0,2.0660205374500844,0.09580159187316895,0.09580159187316895,1.0
gsm8k_0133,1,gsm8k_llama8b,2.0909780859947205,0.7825990319252014,3.0,1.08325152629699,0.0,0.0,0.0
gsm8k_0134,1,gsm8k_llama8b,3.7434160709381104,0.8213620185852051,5.0,1.6051029520482125,0.024251222610473633,0.024251222610473633,1.0
gsm8k_0135,0,gsm8k_llama8b,2.7958690524101257,0.7986132502555847,4.0,1.379614939854994,0.0,0.0,0.0
gsm8k_0136,1,gsm8k_llama8b,3.8790364861488342,1.1290479898452759,6.0,1.7430939555198541,0.003203451633453369,0.003203451633453369,1.0
gsm8k_0137,0,gsm8k_llama8b,5.574401557445526,1.0904791355133057,6.0,1.780083151712135,0.0,0.0,0.0
gsm8k_0138,1,gsm8k_llama8b,4.269569754600525,0.7299914360046387,7.0,1.9236123626472943,0.07721227407455444,0.06571358442306519,2.0
gsm8k_0139,1,gsm8k_llama8b,6.729667901992798,1.1709319353103638,9.0,2.1460228132680523,0.012145042419433594,0.012145042419433594,1.0
gsm8k_0140,0,gsm8k_llama8b,3.0498087406158447,0.9103543162345886,4.0,1.378993329951605,0.0,0.0,0.0
gsm8k_0141,1,gsm8k_llama8b,12.37515789270401,1.0797208547592163,17.0,2.807194299129925,0.10876065492630005,0.05784642696380615,6.0
gsm8k_0142,0,gsm8k_llama8b,5.208511590957642,0.9681739807128906,6.0,1.78831801847535,0.018874526023864746,0.018874526023864746,1.0
gsm8k_0143,0,gsm8k_llama8b,7.6937466859817505,1.1196869611740112,9.0,2.180087325956704,0.0,0.0,0.0
gsm8k_0144,1,gsm8k_llama8b,7.985320806503296,1.011952519416809,10.0,2.285371311782341,0.26739513874053955,0.16150128841400146,4.0
gsm8k_0145,1,gsm8k_llama8b,4.1593708992004395,0.89226895570755,6.0,1.776148528251677,0.0,0.0,0.0
gsm8k_0146,1,gsm8k_llama8b,5.1477527022361755,0.9023891687393188,7.0,1.9361494614925538,0.023041188716888428,0.023041188716888428,1.0
gsm8k_0147,0,gsm8k_llama8b,5.5475563406944275,0.7396186590194702,9.0,2.1886287896093246,0.02988278865814209,0.02988278865814209,1.0
gsm8k_0148,0,gsm8k_llama8b,4.207239627838135,0.9572349190711975,5.0,1.5951542342666343,0.0,0.0,0.0
gsm8k_0149,0,gsm8k_llama8b,3.4682517051696777,1.2686388492584229,4.0,1.348210811464854,0.0,0.0,0.0
gsm8k_0150,0,gsm8k_llama8b,5.8955294489860535,1.1669901609420776,6.0,1.7842356027212682,0.02015531063079834,0.02015531063079834,1.0
gsm8k_0151,0,gsm8k_llama8b,6.702028214931488,1.0869207382202148,8.0,2.0633124520941517,0.008134841918945312,0.008134841918945312,1.0
gsm8k_0152,0,gsm8k_llama8b,5.513909459114075,1.0243785381317139,7.0,1.9374060398729704,0.0520702600479126,0.027994871139526367,2.0
gsm8k_0153,0,gsm8k_llama8b,68.74139339381958,1.1602542400360107,111.0,4.577458080691535,2.2996957898139954,0.1287713646888733,60.0
gsm8k_0154,1,gsm8k_llama8b,3.428520768880844,0.7179849743843079,6.0,1.769011384197102,0.0,0.0,0.0
gsm8k_0155,0,gsm8k_llama8b,5.895380735397339,1.0817759037017822,7.0,1.9261207603091803,0.0,0.0,0.0
gsm8k_0156,1,gsm8k_llama8b,3.908422887325287,0.7291865944862366,6.0,1.7853926277873708,0.028503596782684326,0.028503596782684326,1.0
gsm8k_0157,1,gsm8k_llama8b,6.398089051246643,0.905268132686615,8.0,2.074279234342887,0.03261697292327881,0.03261697292327881,1.0
gsm8k_0158,0,gsm8k_llama8b,2.6054964661598206,0.8996312618255615,3.0,1.097654388545141,0.0,0.0,0.0
gsm8k_0159,0,gsm8k_llama8b,4.536931812763214,1.0252526998519897,6.0,1.7737837479244907,0.005253136157989502,0.005253136157989502,1.0
gsm8k_0160,0,gsm8k_llama8b,3.734272837638855,0.8269467949867249,5.0,1.6053765748443394,0.040622711181640625,0.040622711181640625,1.0
gsm8k_0161,1,gsm8k_llama8b,5.3720508217811584,0.8179611563682556,8.0,2.0725651784787997,0.19415903091430664,0.142647385597229,2.0
gsm8k_0162,0,gsm8k_llama8b,4.314046204090118,0.9944471120834351,5.0,1.6006765642635827,0.0,0.0,0.0
gsm8k_0163,1,gsm8k_llama8b,5.601217567920685,0.9374560117721558,7.0,1.9345124013875385,0.01946932077407837,0.01946932077407837,1.0
gsm8k_0164,0,gsm8k_llama8b,2.515439510345459,0.9521412253379822,3.0,1.0941115812535385,0.0,0.0,0.0
gsm8k_0165,0,gsm8k_llama8b,4.891327381134033,1.1305125951766968,5.0,1.605364078128344,0.0,0.0,0.0
gsm8k_0166,1,gsm8k_llama8b,2.415959358215332,0.9141885042190552,3.0,1.0940025291563933,0.0,0.0,0.0
gsm8k_0167,1,gsm8k_llama8b,15.500649511814117,1.0626055002212524,19.0,2.921305119530439,0.1899372935295105,0.0944908857345581,6.0
gsm8k_0168,0,gsm8k_llama8b,2.18285870552063,0.843874990940094,3.0,1.0806218696482508,0.0,0.0,0.0
gsm8k_0169,0,gsm8k_llama8b,3.481549382209778,0.8533875346183777,5.0,1.6025152242929508,0.0,0.0,0.0
gsm8k_0170,1,gsm8k_llama8b,5.055187463760376,0.7785511612892151,7.0,1.93886766583175,0.07850605249404907,0.05341881513595581,2.0
gsm8k_0171,1,gsm8k_llama8b,2.8033095598220825,0.90572589635849,4.0,1.357922903523652,0.0,0.0,0.0
gsm8k_0172,1,gsm8k_llama8b,8.276570975780487,1.0006465911865234,11.0,2.37038381501715,0.059734225273132324,0.0492403507232666,2.0
gsm8k_0173,0,gsm8k_llama8b,6.908343613147736,0.8099753260612488,10.0,2.2981092628405992,0.43849581480026245,0.21102243661880493,4.0
gsm8k_0174,0,gsm8k_llama8b,3.3589885234832764,0.8383070826530457,5.0,1.6009564694836593,0.14490681886672974,0.14490681886672974,1.0
gsm8k_0175,0,gsm8k_llama8b,12.706807315349579,1.1103274822235107,15.0,2.6935132706891762,0.19187617301940918,0.09422498941421509,5.0
gsm8k_0176,1,gsm8k_llama8b,3.4472742080688477,0.7654780149459839,5.0,1.6046824143039777,0.0,0.0,0.0
gsm8k_0177,0,gsm8k_llama8b,12.148532330989838,0.9215568900108337,15.0,2.6988835859384386,0.3594704270362854,0.09690570831298828,6.0
gsm8k_0178,0,gsm8k_llama8b,4.028664708137512,0.7635948061943054,6.0,1.7883514490141819,0.0,0.0,0.0
gsm8k_0179,0,gsm8k_llama8b,4.339141666889191,0.841225802898407,6.0,1.7855981965762755,0.016263902187347412,0.016263902187347412,1.0
gsm8k_0180,1,gsm8k_llama8b,10.159181505441666,1.0285677909851074,15.0,2.654650288148579,0.08919697999954224,0.06705790758132935,2.0
gsm8k_0181,1,gsm8k_llama8b,5.056278645992279,1.0063812732696533,6.0,1.779286190607377,0.029845714569091797,0.029845714569091797,1.0
gsm8k_0182,0,gsm8k_llama8b,11.060263127088547,1.008979082107544,16.0,2.743149420493748,0.23144400119781494,0.09901118278503418,4.0
gsm8k_0183,1,gsm8k_llama8b,9.764005541801453,0.8461046814918518,13.0,2.558381658092951,0.11530089378356934,0.06169098615646362,4.0
gsm8k_0184,0,gsm8k_llama8b,5.1133235692977905,0.9731263518333435,7.0,1.9324233082009612,0.0,0.0,0.0
gsm8k_0185,1,gsm8k_llama8b,3.212298333644867,0.6261136531829834,6.0,1.7826418057871571,0.014708340167999268,0.014708340167999268,1.0
gsm8k_0186,1,gsm8k_llama8b,4.479619860649109,0.6185252070426941,8.0,2.0767716910782825,0.052028775215148926,0.03229767084121704,2.0
gsm8k_0187,0,gsm8k_llama8b,6.650399446487427,1.2129099369049072,7.0,1.9273169012796063,0.0,0.0,0.0
gsm8k_0188,1,gsm8k_llama8b,4.540660560131073,0.8478312492370605,7.0,1.9261172522570011,0.010204732418060303,0.008241355419158936,2.0
gsm8k_0189,0,gsm8k_llama8b,5.7943848967552185,1.1479216814041138,6.0,1.783668181440047,0.007804274559020996,0.007804274559020996,1.0
gsm8k_0190,1,gsm8k_llama8b,4.785236358642578,1.072385311126709,6.0,1.7661741186705409,0.009501755237579346,0.009501755237579346,1.0
gsm8k_0191,0,gsm8k_llama8b,3.3989803194999695,0.9973572492599487,4.0,1.3781407799157703,0.0,0.0,0.0
gsm8k_0192,1,gsm8k_llama8b,6.999686360359192,0.8578276634216309,10.0,2.287294206462589,0.031907081604003906,0.031907081604003906,1.0
gsm8k_0193,0,gsm8k_llama8b,5.037823975086212,0.7955295443534851,8.0,2.065226110725799,0.0,0.0,0.0
gsm8k_0194,0,gsm8k_llama8b,3.135626971721649,0.9710437059402466,4.0,1.3735773181008328,0.0,0.0,0.0
gsm8k_0195,0,gsm8k_llama8b,2.874682694673538,0.7080865502357483,5.0,1.5979075256919253,0.0,0.0,0.0
gsm8k_0196,0,gsm8k_llama8b,2.8923617005348206,0.9329046607017517,4.0,1.3668179577616555,0.0038832426071166992,0.0038832426071166992,1.0
gsm8k_0197,0,gsm8k_llama8b,1.462928146123886,0.9844451546669006,2.0,0.6320857303508405,0.0,0.0,0.0
gsm8k_0198,1,gsm8k_llama8b,3.7466014325618744,0.9492854475975037,6.0,1.758704876691624,0.0,0.0,0.0
gsm8k_0199,0,gsm8k_llama8b,3.0851812958717346,0.8778834939002991,4.0,1.380641106293326,0.0,0.0,0.0
gsm8k_0200,1,gsm8k_llama8b,4.0314390659332275,0.9332742691040039,5.0,1.604315288440585,0.0,0.0,0.0
